avances_id,accion_id,descripcion,fecha_corte,estado,porcentaje,tipo_calificacion
263,263,"Se han gestionado proceso bajo el registro presupuestal 2567 del 15 de marzo del 2017

https://planestic.udistrital.edu.co/repositorios/index.php/s/JGRrjp6r6jEZz8K",31/10/2018,en_progreso,,
264,264,"Se realizó el ajuste conrrespondiente a la población objetivo del proyecto 379 - Construcción nueva sede universitaria Ciudadela El Porvenir - Bosa para la vigencia 2018.
Este ajuste fue realizado en la ficha EBI del proyecto de inversión a través del Ban",31/10/2018,en_progreso,,
265,265,"El documento de solicitud de modificación del Plan de Implantación se radicó en Rectoria el 11 de octubre con oficio 2018IE28416, a la espera de información de trámite ante la SDP.",31/10/2018,en_progreso,,
266,266,"Se continua la recopilación de información para la generación de ficha tecnica, se precisa que dicha ficha solo se podra radicar una vez se cuente con la aprobacion del nuevo cronograma del Plan de Implantacion ",31/10/2018,en_progreso,,
267,267,"La Oficina Asesora de Planeación y Control, realizó seguimiento trimestral al proyecto y lo reportó ante la Secretaría de Planeación Distrital.
Evidencia: Reporte SEGPLAN III Trimestre",31/10/2018,en_progreso,,
268,268,"La Oficina Asesora de Planeación y Control, realizó y remitió a los gestores del proyecto el informe de seguimiento, corte 30 de septiembre de 2018 , al cumplimiento de las actividades, metas y presupuesto definido en el plan de acción de los proyectos.
A",31/10/2018,en_progreso,,
269,269,"La OAPC  solicita realizar  seguimiento al plan de intervención generado por la Unidad ejecutora en cabeza del Gerente del proyecto; describiendo las acciones que adelantadas para cumplir con las actividades propuestas, las metas trazadas y por defecto la",31/10/2018,en_progreso,,
270,270,"Se realiza socialización y seguimiento sobre las acciones definidas en el plan de acción del proyecto
Anexo: Acta seguimiento plan de Intervención.",31/10/2018,en_progreso,,
271,271,"Se realiza socialización y seguimiento sobre las acciones definidas en el plan de acción del proyecto
Anexo: Acta seguimiento plan de Intervención.",31/10/2018,en_progreso,,
272,272,"La Oficina Asesora de Planeación y Control, realizó seguimiento trimestral al proyecto y lo reportó ante la Secretaría de Planeación Distrital.
Evidencia: Reporte SEGPLAN III Trimestre",31/10/2018,en_progreso,,
273,273,"La Oficina Asesora de Planeación y Control, realizó y remitió a los gestores del proyecto el informe de seguimiento, corte 30 de septiembre de 2018 , al cumplimiento de las actividades, metas y presupuesto definido en el plan de acción de los proyectos.
A",31/10/2018,en_progreso,,
274,274,"La OAPC  solicita realizar  seguimiento al plan de intervención generado por la Unidad ejecutora en cabeza del Gerente del proyecto; describiendo las acciones que adelantadas para cumplir con las actividades propuestas, las metas trazadas y por defecto la",31/10/2018,en_progreso,,
275,275,"Se realiza socialización y seguimiento sobre las acciones definidas en el plan de acción del proyecto
Anexo: Acta seguimiento plan de Intervención.",31/10/2018,en_progreso,,
276,276,"La Oficina Asesora de Planeación y Control, realizó y remitió a los gestores del proyecto el informe de seguimiento, corte 30 de septiembre de 2018 , al cumplimiento de las actividades, metas y presupuesto definido en el plan de acción de los proyectos.",31/10/2018,en_progreso,,
277,277,"La Oficina Asesora de Planeación y Control, realizó seguimiento trimestral al proyecto y lo reportó ante la Secretaría de Planeación Distrital.
Evidencia: Reporte SEGPLAN III Trimestre",31/10/2018,en_progreso,,
278,278,"La Oficina Asesora de Planeación y Control, realizó y remitió a los gestores del proyecto el informe de seguimiento, corte 30 de septiembre de 2018 , al cumplimiento de las actividades, metas y presupuesto definido en el plan de acción de los proyectos.
A",31/10/2018,en_progreso,,
279,279,"La OAPC  solicita realizar  seguimiento al plan de intervención generado por la Unidad ejecutora en cabeza del Gerente del proyecto; describiendo las acciones que adelantadas para cumplir con las actividades propuestas, las metas trazadas y por defecto la",31/10/2018,en_progreso,,
280,280,"Se han desarrollado el seguimientos al proyecto 382 del tercer trimestre de las actividades, metas y presupuesto definidos en el plan de acción del proyecto con corte 30 septiembre. Lo anterior, con el propósito de alertar oportunamente a los gestores y r",31/10/2018,en_progreso,,
281,281,"Se han desarrollado el seguimientos al proyecto 382 del tercer trimestre de las actividades, metas y presupuesto definidos en el plan de acción del proyecto con corte 30 septiembre. Lo anterior, con el propósito de alertar oportunamente a los gestores y r",31/10/2018,en_progreso,,
282,282,"La Oficina Asesora de Planeación y Control, realizó seguimiento trimestral al proyecto y lo reportó ante la Secretaría de Planeación Distrital.
Evidencia: Reporte SEGPLAN III Trimestre",31/10/2018,en_progreso,,
283,283,"La Oficina Asesora de Planeación y Control, realizó y remitió a los gestores del proyecto el informe de seguimiento, corte 30 de septiembre de 2018 , al cumplimiento de las actividades, metas y presupuesto definido en el plan de acción de los proyectos.
A",31/10/2018,en_progreso,,
284,284,"La OAPC  solicita realizar  seguimiento al plan de intervención generado por la Unidad ejecutora en cabeza del Gerente del proyecto; describiendo las acciones que adelantadas para cumplir con las actividades propuestas, las metas trazadas y por defecto la",31/10/2018,en_progreso,,
285,285,"Se realiza socialización y seguimiento sobre las acciones definidas en el plan de acción del proyecto
Anexo: Acta seguimiento plan de Intervención.",31/10/2018,en_progreso,,
286,286,"La Oficina Asesora de Planeación y Control, realizó y remitió a los gestores del proyecto el informe de seguimiento, corte 30 de septiembre de 2018 , al cumplimiento de las actividades, metas y presupuesto definido en el plan de acción de los proyectos.",31/10/2018,en_progreso,,
287,287,"Actividades ejecutadas (36) /



2. Liberación de reservas 2017. Cuadro excel. Adicional en la carpeta física.
3. Seguimiento Contratos 2017-2018 Sistema de Bibliotecas
Cumplido para pago esta documentación se evidencia en las carpetas físicas.
Actividade",31/10/2018,en_progreso,,
288,288,"Ficha EBI actualizada 2018 -2022


Correos Electrónicos de soporte cuando se envió la documentación a la dependencia correspondiente:
4. Ficha EBI Actualización Proyecto 4150. Fecha: 24/08/2018
5.Ficha EBI Actualización Proyecto 4150. Fecha 10/09/2018.",31/10/2018,en_progreso,,
289,289,"Revisión del Plan de Adquisiciones con el Comité de Bibliotecas.


6.Acta de reunión comité de bibliotecas para aprobación de las necesidades de contratación del Sistema de Bibliotecas Plan de Adquisiciones proyecto 4150  del año  2018. 


Remitió Plan de",31/10/2018,en_progreso,,
290,290,"Se realizó el ajuste conrrespondiente a la población objetivo del proyecto 379 - Construcción nueva sede universitaria Ciudadela El Porvenir - Bosa para la vigencia 2018.
Este ajuste fue realizado en la ficha EBI del proyecto de inversión a través del Ban",31/10/2018,en_progreso,,
291,291,Durante el primer semestre de la vigencia se reglamenta y realiza el traslado de los inventarios de 5 programas de la Facultad de Medio Ambiente y Recursos Naturales que pasarían a funcionar en la Sede Bosa. En el segundo semestre incian su operación desd,31/10/2018,en_progreso,,
292,292,"El informe del Plan de Acción Cuatrienal Ambiental -PACA correspondendiente al primer semestre de la vigencia 2018, se consigna la información presupuestal y los principales avances reportados por la Facultad de Medio Ambiente y Recursos Naturales, median",31/10/2018,en_progreso,,
293,293,"Se remite informe de ejecución presupuestal con corte a septiembre de 2018, el cual fue publicado en el Sistema de Información para la planeación, gestión y seguimiento - ICARO-, a través del cual puede ser objeto de consulta (Anexo No. 4)",31/10/2018,en_progreso,,
294,294,"Con oficio 2018IE18330, se remite el Hallazgo 3.2.3.2 a la Vicerrectoria Admisnftrativa y Financiera, por competencia.  Se adjunta copia del oficio.",31/10/2018,en_progreso,,
295,295,"Se definen indicadores, asociados a los Programas de gestión ambiental, los cuales permitirán medir el avance de las acciones que realiza el Sistema de Gestión Ambiental. Estos indicadores serán calculados finalizando el segundo semestre del año, cuando l",31/10/2018,en_progreso,,
296,296,"Estos indicadores serán calculados finalizando el segundo semestre del año, cuando los datos se encuentren completos para la vigencia. Ver Anexo 2",31/10/2018,en_progreso,,
297,297,"Estos indicadores serán calculados finalizando el segundo semestre del año, cuando los datos se encuentren completos para la vigencia. A partir de esta información, se consolidará un análisis de la información que facilite la toma de decisiones. Ver Anexo",31/10/2018,en_progreso,,
298,298,"las contratista contratadas para realizar el ananlisis y consulta de cuotas partes llevan una base de datos con la informacion de cada uno de los penisonados y las entidades cuotapaartista.  

se anexa la base en excel con la información de los pensioando",31/10/2018,en_progreso,,
299,299,"Con oficio 2018IE31957 se reitera solicitud a la Sección de Contabilidad, con el fin de que informen sobre la periodicidad de ejecución de los avalúos comerciales con fines contables de los bienes inmuebles propiedad o administrados por la Universidad.   ",31/10/2018,en_progreso,,
300,300,"En el marco de la Orden de Servicio No.2091 de 2017, suscrito por JORGE ELIECER GAITAN TORRES, cuyo objeto es: “Elaboración de avalúos comerciales de las bienes inmuebles (terrenos y edificaciones) de todas las propiedades a disposición de la Universidad,",31/10/2018,en_progreso,,
301,301,"Se remite al DADEP oficio 2018EE2531 del 18 de octubre, informando la intención para normalizar la tenencia del bien inmueble sede Macarena A.

A la espera de la respuesta y progrmacion de nuevas fechas para las mesas de trabajo.",31/10/2018,en_progreso,,
302,302,"La Sección de Contabilidad registro mediante el comprobante contable N20-45 del 2017, el avaluó de los bienes inmuebles de conformidad con la información reportada por la oficina Asesora de Planeación y Control.


2.3.1.2.16  3.3.1.2.2 N20-45 2017-13-30 S",31/10/2018,en_progreso,,
303,303,"La Sección de Contabilidad mediante el comprobante contable N20-47 del 31 de diciembre del 2017, realizo la activación de la construcción del curso de la “Ciudadela Porvenir Bosa”, de conformidad con el Acta de Recibo a Satisfacción de Obra reportado por ",31/10/2018,en_progreso,,
304,304,"La Sección de Contabilidad mediante el comprobante contable N20-45 del 31 de diciembre del 2017, reconoció a valor razonable los inmuebles de la Universidad de conformidad con el avalúo técnico practicado a los inmuebles de la universidad en la vigencia 2",31/10/2018,en_progreso,,
305,305,La Sección de Contabilidad en la actualidad está trabajando en el avance de esta acción pero no hay evidencia.,31/10/2018,en_progreso,,
306,306,la secretaria de hacienda informa  que se debe adaptar un proceso interno para el cobro de las cuotas partes pensioanles de la universidad.,31/10/2018,en_progreso,,
307,307,"se realizo hizo entrega de las bases de datos  con la informacion de los pensionados al actuario, para realizar el analisis  y el respectivo calculo",31/10/2018,en_progreso,,
308,308,La Sección de Contabilidad en la actualidad está trabajando en el avance de esta acción.,31/10/2018,en_progreso,,
309,309,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
310,310,"La Oficina Asesora de Planeación realizó el Análisis de la Canasta de Costos, para la Universidad Distrital.   

ANÁLISIS DE COSTO POR ESTUDIANTE",31/10/2018,en_progreso,,
311,311,La Universidad determinó el traslado de los estudiantes de la Sede del INEM del Tunal a la Facultad Tencológica.,31/10/2018,en_progreso,,
312,312,"La Oficina Asesora de Planeación realizó el Análisis de la Canasta de Costos, para la Universidad Distrital. 

ANÁLISIS DE COSTO POR ESTUDIANTE",31/10/2018,en_progreso,,
313,313,"La Universidad expidió el documento Reglamento Operativo del Convenio y fue suscrito por las partes, documeto que ha sido actualizado mediante algunas modificaciones

REGLAMENTO OPERATIVO 
MODIFICACIONES AL REGLAMENTO OPERATIVO",31/10/2018,en_progreso,,
314,314,"La Oficina Asesora de Planeación realizó el Análisis de la Canasta de Costos, para la Universidad Distrital. 

ANÁLISIS DE COSTO POR ESTUDIANTE",31/10/2018,en_progreso,,
315,315,"La Oficina Asesora de Planeación realizó el Análisis de la Canasta de Costos, para la Universidad Distrital. 

ANÁLISIS DE COSTO POR ESTUDIANTE",31/10/2018,en_progreso,,
316,316,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
317,317,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
318,318,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
319,319,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
320,320,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
321,321,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
322,322,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
323,323,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
324,324,"Actualmente se encuentra en procesos de formulación el Manual Operativo para la Ejecución de Proyectos de Extensión de la Universidad Distrital  
AVANCE DOCUMENTO PROYECTO DE MANUAL OPERATIVO",31/10/2018,en_progreso,,
325,325,"En sistema de gestión académica, los docentes de vinculación especial deben cargar el formato de no cruce de entidades, en donde se identifican las actividades que se desarrollan diferentes a la docencia en la universidad. El formato se carga como soporte",31/10/2018,en_progreso,,
326,326,"Se realizó la modificación del procedimiento GD-PR-007, determinación de carga académica, para incluir el formato GD-PR-007-FR-030, identificación de actividades en instituciones externas. 

la modificación se encuentra en la asignación de carga horaria n",31/10/2018,en_progreso,,
327,327,"La socialización del formato y el procedimiento con la modificación se realizó en Comité de Decanos, haciendo una presentación de los formatos GD-FR-025, justificación de inasistencia y reposición de clases y GD-PR-008-FR-026, control de asistencia a clas",31/10/2018,en_progreso,,
328,328,"Se recibio respuesta de las Cordinaciones y Decanaturas con la siguiente información:

POR PARTE DE LA COORDINACION SE SOCIALIZO A LOS DOCENTES DE PLANTA Y VINCULACIÓN ESPECIAL DEL PROYECTO CURRICULAR DE INGENIERIA AMBIENTAL ,  LOS FORMATOS RELACIONADOS C",31/10/2018,en_progreso,,
329,329,"Se recibio respuesta de las Cordinaciones y Decanaturas con la siguiente información:

POR PARTE DE LA COORDINACION SE SOCIALIZO A LOS DOCENTES DE PLANTA Y VINCULACIÓN ESPECIAL DEL PROYECTO CURRICULAR DE INGENIERIA AMBIENTAL ,  LOS FORMATOS RELACIONADOS C",31/10/2018,en_progreso,,
330,330,,31/10/2018,en_progreso,,
331,331,,31/10/2018,en_progreso,,
332,332,"1. En el caso del señor César Augusto Bejarano, así como en todos los casos en donde se declaró incompatibilidad entre la pensión de jubilación otorgada por la Universidad y la pensión de vejez otorgada por Colpensiones, en la Resolución que declaró tal i",31/10/2018,en_progreso,,
333,333,"Todas las resoluciones en las que se han determinado incompatibilidad pensional dentro del resuelve se ordena la comunicación a Colpensiones, la cual se lleva a cabo por la Secretaria General 

1. Se anexa como caso aleatorio, Resolución 212 del 2 de mayo",31/10/2018,en_progreso,,
334,334,1. Se han reportado informes periodicos tanto por escrito como en reuniones sostenidas en las oficinas de la  Contraloría de Bogotá de los avances y gestión adelantada por la univerisdad sobre los 106 hallazgos sobre supuestas dobles pensiones dentro de l,31/10/2018,en_progreso,,
335,335,"Todas las resoluciones en las que se han determinado incompatibilidad pensional dentro del resuelve se ordena la comunicación a Colpensiones, la cual se lleva a cabo por la Secretaria General 

1. Se anexa como caso aleatorio, Resolución 212 del 2 de mayo",31/10/2018,en_progreso,,
336,336,"1. Se han reportado informes periodicos tanto por escrito como en reuniones sostenidas en las oficias de la  Contraloría de Bogotá de los avances y gestión adelantada por la univerisdad sobre los 106 hallazgos sobre supuestas dobles pensiones, en donde se",31/10/2018,en_progreso,,
337,337,"Todas las resoluciones en las que se han determinado incompatibilidad pensional dentro de las cuales se encuentra la del señor Jhon Arturo Cabrera en el resuelve se ordena la comunicación a Colpensiones, la cual se lleva a cabo por la Secretaria General ",31/10/2018,en_progreso,,
338,338,"la división de Recursos Humanos, la Rectoria y la Oficina Asesora Juridica trabajaron en varias mesa de trabajo en la actualización del precedimiento de cuotas partes el cual se anexa. 


se  anexa procedmiento ",31/10/2018,en_progreso,,
339,339,el precedimiento se encuentra en la revisión final para darle tramite a la aprobacion del mismo.,31/10/2018,en_progreso,,
340,340,"Otro punto de control es el comité, aquí se levanta un acta donde se evidencia el estudio de los documentos para otorgar el puntaje.",31/10/2018,en_progreso,,
341,341,"El punto de control se estbalecio de forma mensual, se confronta informe mensual de cumpliento con procesos registrados en sistema Siproj. Adjunta evidencia.",31/10/2018,en_progreso,,
342,342,Se adjuntan evidencias del cumplimieNto de Los fallos confomre al procedimiento SIGUD,31/10/2018,en_progreso,,
343,343,Se adjuntan evidencias del cumplimieNto de Los fallos confomre al procedimiento SIGUD,31/10/2018,en_progreso,,
344,344,,31/10/2018,en_progreso,,
345,345,,31/10/2018,en_progreso,,
346,346,,31/10/2018,en_progreso,,
347,347,"1. Como quiera que NO podia la Universidad aplicar subrogación inmediata como lo pretendia la Contraloría de Bogotá, por una parte porque se demostró que no todos los 106 casos eran de incompatibilidad pensional (más de  48 no lo eran y estamos pendientes",31/10/2018,en_progreso,,
348,348,La etapa precontractual es responsabiliad de  VAF y la dependencia donde surge la necesidad Oficina de Planeación).Se hicieron los Pliegos para escoger la firma abogados que  representará  la Universidad Distrital ante en Tribunal de Arbitramento. Se adju,31/10/2018,en_progreso,,
349,349,"Se han notificado  y comunicado según sea el caso, todas  las Resoluciones suscritas por el señor Rector  en orden a los eventos de compatibilidad o incompatibilidad pensional, las direcciones de notitficación son las aportadas por la División de Recursos",31/10/2018,en_progreso,,
350,350,"El aplicativo tecnológico SAIFEX, se encuentra en el proceso de pruebas en el IDEXUD y actualmente está en desarrollo la última fase (que no impide su implementación actual), correspondiente a la gestión contable del mismo",31/10/2018,en_progreso,,
351,351,La Sección de Contabilidad en la actualidad está trabajando en el avance de esta acción.,31/10/2018,en_progreso,,
352,352,La sección de Almacen entrego información en fisico a la Oficina Asesora de Control Interno Mediante oficio No.DFCE-1331-2018,31/10/2018,en_progreso,,
353,353,La sección de Almacen entrego información en fisico a la Oficina Asesora de Control Interno Mediante oficio No.DFCE-1331-2018,31/10/2018,en_progreso,,
354,354,La sección de Almacen entrego información en fisico a la Oficina Asesora de Control Interno Mediante oficio No.DFCE-1331-2018,31/10/2018,en_progreso,,
355,355,El procediiento ya se realizo y publico en SIGUD.  Se elaboró procedimiento de cumplimiento de fallos y se socializó con R.H. y RECTORIA.,31/10/2018,en_progreso,,
356,356,"1. Se han desatado todos  los recursos de reposición interpuestos por los pensionados en los casos de incompatibilidad pensional . De 36 impugnaciones, 35 se han resuelto mediante acto administrativo y la restante se esta proyectando por la Oficina Asesor",31/10/2018,en_progreso,,
357,357,"1. Una vez agotada la vía gubernativa en cada uno de los procedimientos administrativos que determinó la incompatibilidad pensional , se expidieron Resoluciones que ordenaban subrogación pensional, las cuales en todos los casos se han aplicado en nómina u",31/10/2018,en_progreso,,
358,358,La tutela fue con el fin de obtener  información de  Colpensiones  y la misma aunque con demora fue aportada por dicha entidad y con base en ella fue que se expidieron las Resoluciones de apertura de procedimiento administrativo para determinar la compati,31/10/2018,en_progreso,,
359,359,La tutela fue con el fin de obtener  información de  Colpensiones  y la misma aunque con demora fue aportada por dicha entidad y con base en ella fue que se expidieron las Resoluciones de apertura de procedimiento administrativo para determinar la compati,31/10/2018,en_progreso,,
360,360,"Como quiera que la acción propuesta salvaguarda el debido proceso y el derecho de defensa a los pensionados dentro de los 106 casos objeto de hallazgo por parte de la Contraloría en presuntas dobles pensiones, se iniciaron procedimientos administrattivos ",31/10/2018,en_progreso,,
361,361,"La Oficina Asesora de Planeación y Control  lideró durante el periodo 2016-2017 la revisión  de la documentación de los procesos y procedimientos  del Sistema Integrado de Gestión – SIG, y durante el periodo de 2017 la validación, aprobación y socializaci",31/10/2018,en_progreso,,
362,362,.La universidad tuteló con el fin de obtener  información de  Colpensiones  y la misma aunque con demora fue aportada y con base en ella fue que se expidieron las Resoluciones de apertura de procedimiento administrativo para determinar la compatibilidad o,31/10/2018,en_progreso,,
363,363," Se  están numerando y fechando todas  las Resoluciones suscritas por el señor Rector  en orden a los eventos de compatibilidad o incompatibilidad pensional.

",31/10/2018,en_progreso,,
364,364," Se adjunta matriz donde están incluídas las resoluciones que declaran compatabilidad e incompatibilidad, las que  agotan  vía gubernativa  y las qu ordenan aplicar en nómina subrogación pensional, así mismo las fechas de expedición de cada una de ellas. ",31/10/2018,en_progreso,,
365,365,"Se  firmo y publico circular de fecha 27 de octubre de 2017, cumpliendo el hallazgo.",31/10/2018,en_progreso,,
366,366,"Se  firmo y publico circular de fecha 27 de octubre de 2017, cumpliendo el hallazgo.",31/10/2018,en_progreso,,
367,367,La sección de Almacen entrego información en fisico a la Oficina Asesora de Control Interno Mediante oficio No.DFCE-1331-2018,31/10/2018,en_progreso,,
368,368,"En el informe de  Auditoria de Regularidad N° 23 PAD 2018 con respecto a esta acción señala lo siguiete: ""La Oficina Asesora de Control Interno manifiesta que el procedimiento se actualizó en septiembre de 2017 y que se encuentra en: http://sigud.udistrit",31/10/2018,en_progreso,,
369,369,"En el informe de  Auditoria de Regularidad N° 23 PAD 2018 con respecto a esta acción señala lo siguiete: ""La Oficina Asesora de Control Interno de la Universidad manifiesta que la Oficina Asesora de Planeación y Control hizo entrega del informe de ejecuci",31/10/2018,en_progreso,,
370,370,"se ha escrito en varias ocasiones que su acción no se puede realizar debido a que quedó mal formulada, de acuerdo a esto la oficina asesora de Control Interno planteó una solución la cual es cubrir este hallazgo con el hallazgo 3.1.2.2.23 que se está trab",31/10/2018,en_progreso,,
371,371,"Identificados los casos de posibles pensiones, y con base en los procedimientos administrativos adelantados con el fin de  salvaguardar el debido proceso y el derecho de defensa a los pensionados dentro de los 106 casos, se  determinó que en 21 casos NO H",31/10/2018,en_progreso,,
372,372,.La universidad tuteló con el fin de obtener  información de  Colpensiones  y la misma aunque con demora fue aportada y con base en ella fue que se expidieron las Resoluciones de apertura de procedimiento administrativo para determinar la compatibilidad o,31/10/2018,en_progreso,,
373,373,Nuevo numeral de Hallazgo 3.1.2.2.26  se establecieron dos (2) nuevas acciones,31/10/2018,en_progreso,,
374,374,Nuevo numeral de Hallazgo 3.1.2.2.27 se establecieron dos (2) nuevas acciones,31/10/2018,en_progreso,,
375,375,"Se  están numerando y fechando todas  las Resoluciones suscritas por el señor Rector  en orden a los eventos de compatibilidad o incompatibilidad pensional.  

Se adjunta matriz donde están incluídas las resoluciones que declaran compatabilidad e incompat",31/10/2018,en_progreso,,
376,376,"1. Por medio de auto de 15 de noviembre de 2018, se da apertura a la Indagación Preliminar en Averiguación de Responsables y se decretan pruebas de oficio en el proceso 

De conformidad con el artículo 95 de la Ley 734 de 2002, las actuaciones adelantadas",31/10/2018,en_progreso,,
377,377,Nuevo numeral de Hallazgo 3.1.2.2.33 se establecieron cinco (5) nuevas acciones,31/10/2018,en_progreso,,
378,378,"1. Por medio de auto de 19 de abril de 2017, se da apertura a la Indagación Preliminar en Averiguación de Responsables y se decretan pruebas de oficio  en el proceoso radicado con el número 043-2017.

2. A través de auto de 15 de septiembre de 2017, el De",31/10/2018,en_progreso,,
379,379,Nuevo numeral de Hallazgo 3.1.2.2.34 se establecieron cinco (5) nuevas acciones,31/10/2018,en_progreso,,
380,380,Nuevo numeral de Hallazgo 3.1.2.2.35 se establecieron cinco (5) nuevas acciones,31/10/2018,en_progreso,,
381,381,Nuevo numeral de Hallazgo 3.1.2.2.35 se establecieron cinco (5) nuevas acciones,31/10/2018,en_progreso,,
382,382,Nuevo numeral de Hallazgo 3.1.2.2.35 se establecieron cinco (5) nuevas acciones,31/10/2018,en_progreso,,
383,383,,31/10/2018,en_progreso,,
384,384,"Esta acción no pertenecía ala Oficina Asesora de Sistemas, ni es competencia de oficina,  sin embargo en el año 2018 fue asignada y se ha solicitado en varias ocasiones",31/10/2018,en_progreso,,
385,385,"Para este hallazgo. la oficina asesora de Control Interno había informado que se encontraba cerrado en su momento, sin embargo, para el año 2018 en tres ocasiones se ha solicitado la información con sus respectivos soportes la cual se ha entregado, pero a",31/10/2018,en_progreso,,
386,386,"Esta acción no pertenecía ala Oficina Asesora de Sistemas, ni es competencia de oficina,  sin embargo en el año 2018 fue asignada y se ha solicitado en varias ocasiones",31/10/2018,en_progreso,,
387,387,"Esta acción no pertenecía ala Oficina Asesora de Sistemas, ni es competencia de oficina,  sin embargo en el año 2018 fue asignada y se ha solicitado en varias ocasiones",31/10/2018,en_progreso,,
388,388,"Para este hallazgo. la oficina asesora de Control Interno había informado que se encontraba cerrado en su momento, sin embargo, para el año 2018 en tres ocasiones se ha solicitado la información con sus respectivos soportes la cual se ha entregado, pero a",31/10/2018,en_progreso,,
389,389,"La universidad, a la fecha no ha proporsionado a esta División un Sistema de Informacion mas actualizado ",31/10/2018,en_progreso,,
390,390,"Este módulo se realizó y se entregó, para el hallazgo se entregaron los respectivos soportes y se había indicado que el hallazgo quedaba cerrado sin embargo en el año 2018 vuelve a aparecer y en varias ocasiones han solicitado la misma información",31/10/2018,en_progreso,,
391,391,"La División de recursos humanos solicito la necesidad para contratar el actuario para realizar el cálculo en donde incluye los siguientes grupos: a) Pensionados, titulares, sustitutos de las pensiones; b) cuotas partes por pagar; c) bonos pensionales de p",31/10/2018,en_progreso,,
392,392,"El ajuste al pasivo pensional depende de varias gestiones que se vienen acometiendo por parte de la Universidad en instancias de sus diferentes dependencias, así se vienen adelantando gestiones en dobles pensiones, en cobro de cuotas partes, en depuración",31/10/2018,en_progreso,,
393,393,"La División de recursos humanos ha venido dando cumplimiento al pago de las cuotas partes pensionales de acuerdo a los requerimientos allegados por las diferentes entidades cuotapartistas.  

se anexa la documentación de las cuotas partes pagadas",31/10/2018,en_progreso,,
394,394,"La División de recursos humanos solicito la necesidad para contratar el actuario para realizar el cálculo en donde incluye los siguientes grupos: a) Pensionados, titulares, sustitutos de las pensiones; b) cuotas partes por pagar; c) bonos pensionales de p",31/10/2018,en_progreso,,
395,395,"La universidad, a la fecha no ha proporsionado a esta División un Sistema de Informacion mas actualizado ",31/10/2018,en_progreso,,
396,396,"La universidad, a la fecha no ha proporsionado a esta División un Sistema de Informacion mas actualizado ",31/10/2018,en_progreso,,
397,397,"Esta acción no pertenecía ala Oficina Asesora de Sistemas, ni es competencia de oficina,  sin embargo en el año 2018 fue asignada y se ha solicitado en varias ocasiones",31/10/2018,en_progreso,,
398,398,"Para este hallazgo. la oficina asesora de Control Interno había informado que se encontraba cerrado en su momento, sin embargo, para el año 2018 en tres ocasiones se ha solicitado la información con sus respectivos soportes la cual se ha entregado, pero a",31/10/2018,en_progreso,,
399,399,"La universidad, a la fecha no ha proporsionado a esta División un Sistema de Informacion mas actualizado ",31/10/2018,en_progreso,,
400,400,"Para este hallazgo. la oficina asesora de Control Interno había informado que se encontraba cerrado en su momento, sin embargo, para el año 2018 en tres ocasiones se ha solicitado la información con sus respectivos soportes la cual se ha entregado, pero a",31/10/2018,en_progreso,,
401,401,"La División de recursos humanos solicito la necesidad para contratar el actuario para realizar el estudio de 170 casos de los pensionados el cual se incluye en el informe del actuario del 2017.

se anexa informe del actuario",31/10/2018,en_progreso,,
402,402,"La División de recursos humanos solicito la necesidad para contratar el actuario para realizar el estudio de 170 casos de los pensionados el cual se incluye en el informe del actuario del 2017.


se anexa informe del actuario",31/10/2018,en_progreso,,
403,403,se les a dado tramite a las soliictudes que han llegado mediante actos administrativos,31/10/2018,en_progreso,,
